date,rj_arrival,rj_price,kr_arrival,kr_price
8/13/2019,20,5900,1,5449
8/14/2019,65,5825,16.5,5347.5
8/15/2019,31.375,5853.75,16.5,5347.5
8/16/2019,35.16666667,5855,16.5,5347.5
8/17/2019,22.5,5900,16.5,5347.5
8/18/2019,32,5866.25,16.5,5347.5
8/19/2019,37.5,6175,86,4219
8/20/2019,49,6125,86,4219
8/21/2019,35,6175,86,4219
8/22/2019,36,6093.75,80,4485
8/23/2019,36,6093.75,83,4352
8/24/2019,40.5,6158.333333,83,4352
8/25/2019,40.5,6158.333333,83,4352
8/26/2019,42,6150,133,4787
8/27/2019,35,6175,106.5,4636
8/28/2019,11.5,6225,106.5,4636
8/29/2019,20,6195,120,4941
8/30/2019,15.75,6210,126.5,4864
8/31/2019,55,6200,126.5,4864
9/1/2019,28.83333333,6206.666667,126.5,4864
9/2/2019,28.83333333,6206.666667,120,4941
9/3/2019,55,6200,120,4941
9/4/2019,90,6100,120,4941
9/5/2019,14,6100,98,5069
9/6/2019,30,6075,1,5244
9/7/2019,25,6050,49.5,5156.5
9/8/2019,42.8,6105,49.5,5156.5
9/9/2019,120,6075,155,4980
9/10/2019,12,6000,84.66666667,5097.666667
9/11/2019,7,6100,84.66666667,5097.666667
9/12/2019,21,6000,64,4883
9/13/2019,32.5,6050,109.5,4931.5
9/14/2019,19,6100,109.5,4931.5
9/15/2019,35.25,6054.166667,109.5,4931.5
9/16/2019,40,6250,140,4850
9/17/2019,23.9,6100,102,4866.5
9/18/2019,37.5,6250,102,4866.5
9/19/2019,40,6275,74,5149
9/20/2019,47.5,6250,107,4999.5
9/21/2019,37.5,6255,107,4999.5
9/22/2019,40.5,6256,107,4999.5
9/23/2019,55,6375,117,5120
9/24/2019,40,6125,80,5063
9/25/2019,90,6050,90.33333333,5110.666667
9/26/2019,85,6000,82,4569
9/27/2019,61.5,6161,93,4917.333333
9/28/2019,60,6000,93,4917.333333
9/29/2019,66,6110,93,4917.333333
9/30/2019,30,6050,114,5152
10/1/2019,83,6100,98,4860.5
10/2/2019,100,5000,98,4860.5
10/3/2019,104,5100,76,5271
10/4/2019,140,5250,95,5211.5
10/5/2019,140,5250,95,5211.5
10/6/2019,99.5,5458.333333,95,5211.5
10/7/2019,220,5135,76,5271
10/8/2019,140.8,5147,76,5271
10/9/2019,360,5250,1,5409
10/10/2019,200,5000,69,5207
10/11/2019,280,5000,35,5308
10/12/2019,320,5000,35,5308
10/13/2019,276,5077,35,5308
10/14/2019,360,4750,126,5212
10/15/2019,300,5050,65.33333333,5276
10/16/2019,320,4750,97.5,5209.5
10/17/2019,300,5075,103,5275
10/18/2019,260,5325,1,5278
10/19/2019,400,5075,76.66666667,5255
10/20/2019,323.3333333,5004.166667,76.66666667,5255
10/21/2019,440,5340,176,4982
10/22/2019,400,5250,4,4938
10/23/2019,440,5400,1,5391
10/24/2019,460,5140,121,4481
10/25/2019,300,5125,75.5,4948
10/26/2019,408,5251,75.5,4948
10/27/2019,408,5251,75.5,4948
10/28/2019,400,5228.75,28,4053
10/29/2019,400,5221.666667,52,4237
10/30/2019,380,5132.5,67,4257
10/31/2019,300,5125,42,3699
11/1/2019,240,5605,40.66666667,3996.333333
11/2/2019,280,5200,40.66666667,3996.333333
11/3/2019,260,5402.5,40.66666667,3996.333333
11/4/2019,160,5100,190,3869
11/5/2019,226.6666667,5301.666667,2,4350
11/6/2019,226.6666667,5301.666667,78,3972.666667
11/7/2019,226.6666667,5301.666667,135,3800
11/8/2019,610,4850,109,4006.333333
11/9/2019,620,4825,109,4006.333333
11/10/2019,463.3333333,4925,109,4006.333333
11/11/2019,1260,4700,269,4401
11/12/2019,0.1,4775,4,4279
11/13/2019,800,4725,1,4479
11/14/2019,440,4800,207,4733
11/15/2019,624.02,4765,120.25,4473
11/16/2019,585,4825,120.25,4473
11/17/2019,617.02,4765,120.25,4473
11/18/2019,610,4800,410,4923
11/19/2019,705,4775,206,4711.666667
11/20/2019,710,4850,308.5,4828
11/21/2019,580,4875,409,4938
11/22/2019,700,4675,409.5,4930.5
11/23/2019,605,4825,409.5,4930.5
11/24/2019,651.6666667,4800,409.5,4930.5
11/25/2019,700,4850,568,4930
11/26/2019,460,4850,3,4902
11/27/2019,700,4900,2,4868
11/28/2019,620,4850,274,4883
11/29/2019,470,4835,1,4482
11/30/2019,560,4825,169.6,4813
12/1/2019,585,4851.666667,169.6,4813
12/2/2019,520,4925,215,4954
12/3/2019,440,4750,5,5061
12/4/2019,640,4900,123.75,4845
12/5/2019,540,4900,73.66666667,4832.333333
12/6/2019,440,4880,110,5007.5
12/7/2019,300,4875,110,5007.5
12/8/2019,480,4871.666667,110,5007.5
12/9/2019,460,4850,456,5072
12/10/2019,540,4890,5,5110
12/11/2019,440,4935,230.5,5091
12/12/2019,500,4900,515,5079
12/13/2019,500,4925,10,4941
12/14/2019,520,4900,246.5,5050.5
12/15/2019,493.3333333,4900,246.5,5050.5
12/16/2019,640,4880,561,5111
12/17/2019,640,4800,6,5034
12/18/2019,560,4850,3,5154
12/19/2019,600,4855,450,5101
12/20/2019,700,5075,123,4724
12/21/2019,600,5185,228.6,5024.8
12/22/2019,623.3333333,4940.833333,228.6,5024.8
12/23/2019,610,5250,461,5120
12/24/2019,540,5300,3,5357
12/25/2019,560,5205,259.25,5075.5
12/26/2019,561,5190,120,5164
12/27/2019,620,5000,226,5439
12/28/2019,580,5100,202.5,5270
12/29/2019,578.5,5174.166667,202.5,5270
12/30/2019,660,5270,494,5132
12/31/2019,540,5405,51,5495
1/1/2020,580,5200,18,4192
1/2/2020,570,5300,358,5030
1/3/2020,420,5350,7,5078
1/4/2020,415,5400,185.6,4985.4
1/5/2020,530.8333333,5320.833333,185.6,4985.4
1/6/2020,440,5350,600,5041
1/7/2020,490,5375,245.75,4835.25
1/8/2020,460,5250,2,4996
1/9/2020,465,5400,389,5058
1/10/2020,405,5425,330.3333333,5031.666667
1/11/2020,480,5425,330.3333333,5031.666667
1/12/2020,456.6666667,5370.833333,330.3333333,5031.666667
1/13/2020,500,5300,352,5006
1/14/2020,462,5360,247.6666667,5020
1/15/2020,240,5400,370.5,5032
1/16/2020,350,5400,49,5110
1/17/2020,320,5410,2,4618
1/18/2020,322.5,5425,134.3333333,4911.333333
1/19/2020,346.5,5387,134.3333333,4911.333333
1/20/2020,480,5425,449,5086
1/21/2020,460,5415,4,4483
1/22/2020,500,5350,126,4824.25
1/23/2020,416.5,5405,385,5199
1/24/2020,440.625,5403.75,1,5114
1/25/2020,480,5396.666667,209.75,4970.5
1/26/2020,480,5396.666667,209.75,4970.5
1/27/2020,480,5382.5,512,5156
1/28/2020,540,5000,3,5360
1/29/2020,530,5275,225.25,5207.25
1/30/2020,420,5250,333,5139
1/31/2020,360,5275,1,3718
2/1/2020,320,5175,212.25,4843.25
2/2/2020,434,5195,212.25,4843.25
2/3/2020,360,5125,437,5000
2/4/2020,320,5050,2,5006
2/5/2020,400,5055,193.25,4715.75
2/6/2020,410,5055,308,4876
2/7/2020,400,5125,249,4960.666667
2/8/2020,320,5000,249,4960.666667
2/9/2020,368.3333333,5068.333333,249,4960.666667
2/10/2020,400,5055,348,5012
2/11/2020,310,5075,3,4795
2/12/2020,300,5025,1,4131
2/13/2020,346,5056,253,5037
2/14/2020,520,5050,2,4981
2/15/2020,290,5000,121.4,4791.2
2/16/2020,364,5041,121.4,4791.2
2/17/2020,320,5000,319,5034
2/18/2020,357.5,5018.75,3,4672
2/19/2020,376.6666667,5016.666667,144.25,4931
2/20/2020,376.6666667,5016.666667,197,4948
2/21/2020,305,5000,173,4884.666667
2/22/2020,320,5000,173,4884.666667
2/23/2020,320,5000,173,4884.666667
2/24/2020,342.6388889,5008.680556,239,4912
2/25/2020,339.6666667,5006.666667,1,4248
2/26/2020,330.4166667,5004.166667,145.6666667,4702.666667
2/27/2020,180,4750,188,4791
2/28/2020,440,4780,115,5439
2/29/2020,560,4710,115,5439
3/1/2020,393.3333333,4746.666667,131.6,4965.8
3/2/2020,600,4900,282,4661
3/3/2020,445,4785,20,4384
3/4/2020,445,4785,144,4942.8
3/5/2020,533.3333333,4796.666667,170,4613
3/6/2020,485,4775,140,5278
3/7/2020,400,4975,153,4734
3/8/2020,495,4883.333333,153,4734
3/9/2020,280,4950,273,4619
3/10/2020,388.3333333,4900,6,5135
3/11/2020,180,4500,147.25,4911.25
3/12/2020,220,4750,227,4637
3/13/2020,280,4250,128,5439
3/14/2020,240,4700,158.5,4957.5
3/15/2020,240,4630,158.5,4957.5
3/16/2020,500,4930,270,4545
3/17/2020,440,4500,9,4789
3/18/2020,442,4920,12,5245
3/19/2020,481,4895,356,4337
3/20/2020,439,4940,145,5351
3/21/2020,540,4500,158.4,4853.4
3/22/2020,473.6666667,4780.833333,158.4,4853.4
3/23/2020,468.4,4751,130.5,4930.5
3/24/2020,475.5,4813.75,171,4977.666667
3/25/2020,486.6666667,4778.333333,250.5,4844
3/26/2020,489.5,4720,4,4286
3/27/2020,540,4500,4,4286
3/28/2020,488.9555556,4723.986111,4,4286
3/29/2020,492.0133333,4712.616667,4,4286
3/30/2020,497.9166667,4703.020833,4,4286
3/31/2020,505.3888889,4666.111111,4,4286
4/1/2020,514.75,4610,4,4286
4/2/2020,540,4500,4,4286
4/3/2020,506.5040741,4652.622454,4,4286
4/4/2020,510.0137778,4638.349722,4,4286
4/5/2020,514.5138889,4619.782986,4,4286
4/6/2020,520.0462963,4592.037037,4,4286
4/7/2020,527.375,4555,4,4286
4/8/2020,540,4500,4,4286
4/9/2020,519.7421728,4592.965367,159,4018
4/10/2020,522.3897926,4581.033949,159,4018
4/11/2020,525.4837963,4566.705006,159,4018
4/12/2020,529.1404321,4549.012346,159,4018
4/13/2020,533.6875,4527.5,848,3872
4/14/2020,540,4500,503.5,3945
4/15/2020,528.4072823,4552.869445,9,3939
4/16/2020,530.1403042,4544.85026,548,3802
4/17/2020,532.0779321,4535.804338,9,3727
4/18/2020,534.2759774,4525.504115,353.5,3835
4/19/2020,536.84375,4513.75,353.5,3835
4/20/2020,540,4500,566,3789
4/21/2020,533.6242077,4528.79636,9,3969
4/22/2020,534.6675927,4523.981743,2,3785
4/23/2020,535.7994149,4518.764613,146.5,3817.5
4/24/2020,537.0399091,4513.084705,18,3535
4/25/2020,538.421875,4506.875,148.75,3769.5
4/26/2020,540,4500,148.75,3769.5
4/27/2020,142.5,4250,458,3654
4/28/2020,122,4225,7,4372
4/29/2020,146,4305,5,3666
4/30/2020,120,4210,205,3692
5/1/2020,160,4305,168.75,3846
5/2/2020,140,4450,168.75,3846
5/3/2020,138.4166667,4290.833333,168.75,3846
5/4/2020,320,4425,266,3569
5/5/2020,194,4220,1,3600
5/6/2020,220,4405,3,3801
5/7/2020,180,4430,139,3543
5/8/2020,200,4350,102.25,3628.25
5/9/2020,198,4380,102.25,3628.25
5/10/2020,218.6666667,4368.333333,102.25,3628.25
5/11/2020,260,4320,214,3881
5/12/2020,241,4395,118.6666667,3741.666667
5/13/2020,235,4405,176.5,3712
5/14/2020,200,4450,174,3553
5/15/2020,226.8,4390,11,3862
5/16/2020,297,4525,133,3765.333333
5/17/2020,246.6,4419,133,3765.333333
5/18/2020,260,4600,150,3702
5/19/2020,221,4475,3,3696
5/20/2020,320,4550,84.5,3703.25
5/21/2020,300,4575,113,3864
5/22/2020,279.6,4545,88.66666667,3754
5/23/2020,280,4575,88.66666667,3754
5/24/2020,276.2,4555,88.66666667,3754
5/25/2020,261,4475,58,3780
5/26/2020,310,4100,113,3864
5/27/2020,310,4425,113,3864
5/28/2020,250,4460,75,3953
5/29/2020,265,4500,9,4186
5/30/2020,310,4450,42,4069.5
5/31/2020,284.3333333,4401.666667,42,4069.5
6/1/2020,320,4125,131,4152
6/2/2020,291,4392,71.66666667,4097
6/3/2020,286.25,4383.75,71.66666667,4097
6/4/2020,298.3333333,4358.333333,70,4554
6/5/2020,200,4300,7,4803
6/6/2020,260,4212.5,69.33333333,4503
6/7/2020,260,4212.5,69.33333333,4503
6/8/2020,180,4325,85,4456
6/9/2020,190,4312.5,4,4420
6/10/2020,160,4325,41.5,4558.25
6/11/2020,150,4225,83,4372
6/12/2020,180,4250,1,3607
6/13/2020,160,4200,43.25,4213.75
6/14/2020,166,4265,43.25,4213.75
6/15/2020,160,4275,89,4417
6/16/2020,200,4225,1,4103
6/17/2020,180,4200,43.5,4124.75
6/18/2020,185,4250,74,4459
6/19/2020,225,4325,54.66666667,4326.333333
6/20/2020,190,4375,54.66666667,4326.333333
6/21/2020,190,4275,54.66666667,4326.333333
6/22/2020,220,4350,91,4374
6/23/2020,200,4300,1,4214
6/24/2020,240,4375,107,4469
6/25/2020,218.75,4356.25,72,4282
6/26/2020,210,4300,67.75,4334.75
6/27/2020,180,4275,67.75,4334.75
6/28/2020,212.5,4325,67.75,4334.75
6/29/2020,220,4250,13,4153
6/30/2020,160,4300,1,4167
7/1/2020,80,4350,36,4950
7/2/2020,180,4625,69,4373
7/3/2020,145,4605,2,4175
7/4/2020,138,4525,24.2,4363.6
7/5/2020,153.8333333,4442.5,24.2,4363.6
7/6/2020,28,4500,44,4212
7/7/2020,22,3900,1,4630
7/8/2020,30,4545,103,4219
7/9/2020,130,4625,12,4403
7/10/2020,145,4605,1,5419
7/11/2020,71,4435,32.2,4576.6
7/12/2020,71,4435,32.2,4576.6
7/13/2020,150,4480,64,4295
7/14/2020,162.5,4555,1,4281
7/15/2020,160.5,4575,37,4109
7/16/2020,131,4475,16,4605
7/17/2020,140,4560,29.5,4322.5
7/18/2020,130,4575,29.5,4322.5
7/19/2020,145.6666667,4536.666667,29.5,4322.5
7/20/2020,161,4570,29,4601
7/21/2020,163,4550,27.33333333,4438.333333
7/22/2020,180,4525,22.5,4603
7/23/2020,150,4570,29,4601
7/24/2020,260,4560,29,4601
7/25/2020,180,4560,29,4601
7/26/2020,182.3333333,4555.833333,29,4601
7/27/2020,262,4250,27.63888889,4574.222222
7/28/2020,265,4350,27.7,4601.4
7/29/2020,262,4250,29,4601
7/30/2020,255,4300,29,4601
7/31/2020,120,4425,29,4601
8/1/2020,80,4305,29,4601
8/2/2020,207.3333333,4313.333333,28.55648148,4596.603704
8/3/2020,196.4,4326,28.74,4601.08
8/4/2020,180,4350,29,4601
8/5/2020,80,4100,29,4601
8/6/2020,260,4020,29,4601
8/7/2020,150,4193.75,4,1650
8/8/2020,40,4090,4,1650
8/9/2020,140,4140,4,1650
8/10/2020,140,4140,96,4955
8/11/2020,126.6666667,4070,50,3302.5
8/12/2020,150,4055,50,3302.5
8/13/2020,40,4090,92,4631
8/14/2020,40,4090,94,4793
8/15/2020,106.1111111,4097.5,94,4793
8/16/2020,99.33333333,4089,94,4793
8/17/2020,34,4250,50,4827
8/18/2020,40,4350,71,4729
8/19/2020,37,4300,71,4729
8/20/2020,100,4250,72,5730
8/21/2020,80,4250,6,4976
8/22/2020,90,4650,42.66666667,5177.666667
8/23/2020,68.8,4350,42.66666667,5177.666667
8/24/2020,80,4600,106,4711
8/25/2020,50,4750,2,4895
8/26/2020,140,4850,13,4902
8/27/2020,160,4800,153,4658
8/28/2020,180,4750,7,3919
8/29/2020,350,4800,56.2,4617
8/30/2020,160,4758.333333,56.2,4617
8/31/2020,70,4650,129,4770
9/1/2020,140,4555,12,4587
9/2/2020,150,4850,75.25,4483.5
9/3/2020,145.1,4800,112,4936
9/4/2020,122.5,4750,84.33333333,4764.333333
9/5/2020,75,4800,84.33333333,4764.333333
9/6/2020,117.1,4734.166667,84.33333333,4764.333333
9/7/2020,85,4750,245,4773
9/8/2020,122.5,4800,9,4259
9/9/2020,140,4750,1,5170
9/10/2020,141,4750,111,4683
9/11/2020,110,4775,10,4856
9/12/2020,119.7,4765,75.2,4748.2
9/13/2020,119.7,4765,75.2,4748.2
9/14/2020,85,4755,44,5696
9/15/2020,57.5,4805,41.5,5101.25
9/16/2020,140,4755,55,5078.333333
9/17/2020,141.1,4850,111,4338
9/18/2020,145.1,4775,6,5103
9/19/2020,180,4750,53.66666667,5045.666667
